county,precinct,Gov_DEM,Gov_REP,LtGov_DEM,LtGov_REP,StHOR_DEM,StHOR_IND,StHOR_LIB,StHOR_REP,StSen_DEM,StSen_IND,StSen_REP,SP_DEM,SP_LIB,SP_REP,USHOR_DEM,USHOR_REP,county_id,original_precinct_name
Etowah County,NOCCALULA KIWANIS PAVIL_,455.0,1141.0,379.0,1199.0,542.0,,,1040.0,,704.0,844.0,112.0,,527.0,358.0,1232.0,Etowah County,NOCCALULA KIWANIS PAVIL_
Etowah County,NORTH GADSDEN REC_ CTR,449.0,351.0,435.0,356.0,437.0,,,346.0,,446.0,274.0,268.0,,225.0,421.0,373.0,Etowah County,NORTH GADSDEN REC_ CTR
Etowah County,NORTHEAST ETOWAH COMM CTR,345.0,913.0,319.0,936.0,344.0,,,904.0,,494.0,704.0,171.0,,534.0,298.0,959.0,Etowah County,NORTHEAST ETOWAH COMM CTR
Etowah County,OLD GADSDEN HIGH LUNCHROO,149.0,22.0,146.0,24.0,145.0,,,24.0,,136.0,20.0,124.0,,15.0,145.0,26.0,Etowah County,OLD GADSDEN HIGH LUNCHROO
Etowah County,PROVISIONAL,48.0,101.0,45.0,102.0,53.0,,,95.0,,55.0,86.0,29.0,,72.0,41.0,106.0,Etowah County,PROVISIONAL
Etowah County,RAINBOW CITY COMM CTR,710.0,2106.0,635.0,2153.0,650.0,,,2121.0,,1041.0,1670.0,303.0,,1135.0,585.0,2209.0,Etowah County,RAINBOW CITY COMM CTR
Etowah County,RAINBOW CITY FIRE DEPT #2,113.0,508.0,99.0,511.0,100.0,,,501.0,,221.0,389.0,28.0,,284.0,91.0,528.0,Etowah County,RAINBOW CITY FIRE DEPT #2
Etowah County,REECE CITY TOWN HALL,58.0,346.0,54.0,347.0,73.0,,,326.0,,118.0,280.0,16.0,,183.0,49.0,353.0,Etowah County,REECE CITY TOWN HALL
Etowah County,SARDIS COMMUNITY CENTER,171.0,1139.0,151.0,1153.0,177.0,,,1121.0,,285.0,986.0,62.0,,808.0,138.0,1164.0,Etowah County,SARDIS COMMUNITY CENTER
Etowah County,SOUTHSIDE COMMUNITY CTR_,729.0,2994.0,568.0,3124.0,663.0,,,3012.0,,1283.0,2355.0,182.0,,1623.0,516.0,3192.0,Etowah County,SOUTHSIDE COMMUNITY CTR_
Etowah County,TILLISON BEND WATER AUTH_,116.0,373.0,80.0,409.0,92.0,,,392.0,,262.0,228.0,28.0,,201.0,71.0,418.0,Etowah County,TILLISON BEND WATER AUTH_
Etowah County,WALLACE HALL GSCC,1080.0,308.0,1069.0,308.0,1048.0,,,304.0,,1054.0,222.0,760.0,,177.0,1060.0,320.0,Etowah County,WALLACE HALL GSCC
Etowah County,WALNUT GROVE V_F_D_,91.0,514.0,69.0,531.0,79.0,,,520.0,,158.0,426.0,32.0,,337.0,64.0,539.0,Etowah County,WALNUT GROVE V_F_D_
Etowah County,WALNUT PARK REC_ CTR,232.0,441.0,223.0,447.0,237.0,,,427.0,,298.0,339.0,144.0,,239.0,213.0,457.0,Etowah County,WALNUT PARK REC_ CTR
Etowah County,WHORTON BEND FIRE STATION,216.0,732.0,163.0,783.0,154.0,,,778.0,,439.0,496.0,49.0,,355.0,138.0,805.0,Etowah County,WHORTON BEND FIRE STATION
